building,primaryspaceusage,quality_pass,quality_failure_reasons,train_valid_samples,validation_valid_samples,test_valid_samples,mean_load,std,coefficient_of_variation,min,max,p95,peak_to_average_ratio,peak_valley_range,normalized_peak_valley_range,lag24_autocorrelation,lag168_autocorrelation,weekday_weekend_difference,weekday_weekend_difference_normalized,daily_profile_variability,daily_profile_variability_normalized,robust_outlier_fraction,zero_fraction,missing_fraction,validation_missing_fraction,test_missing_fraction,negative_count,log_mean_load,morphology_data_scope,quality_coverage_scope,causal_train_samples,causal_validation_samples,causal_test_samples,selected,selection_order
Gator_office_Julie,Office,False,train_missing;validation_missing;test_missing;validation_coverage;test_coverage,15022,672,696,8.054587784582612,2.9220200371569716,0.3627771048383192,0.3333,15.3333,12.5,1.9036728396392504,15.0,1.8622926959355623,0.5100879865396732,0.3702694261171022,0.6663295026929958,0.08272670439676945,2.9235376887730147,0.36296552560628803,0.0,0.0,0.06579601990049751,0.06666666666666667,0.06451612903225806,0,2.2032715667853577,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Gator_office_Lisa,Office,False,train_missing,14878,720,744,188.18120925527623,39.82395431126782,0.21162556276936687,15.0,414.1667,221.25,2.2008929671514883,399.1667,2.1211825642937203,0.2884236300897538,0.08427640651944018,-5.099325271481121,-0.02709795144617047,39.876370913507365,0.21190410600143017,0.0467804812474795,0.0,0.07475124378109453,0.0,0.0,0,5.242705334852957,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Gator_office_Lucy,Office,False,train_missing;test_missing;test_coverage,14614,720,672,235.60927813055972,188.23696045859072,0.798936960174725,0.0833,837.1667,435.5,3.5531992060859987,837.0834,3.5528456546441327,0.9066061774266703,0.8597887797783906,3.4268760602934663,0.014544741563167598,188.30783790847758,0.7992377864004546,0.0,0.0,0.09116915422885573,0.0,0.0967741935483871,0,5.466410165190298,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Gator_office_Merle,Office,False,train_missing;validation_missing;validation_coverage,13607,696,744,1.3391643565811713,0.5894217776252624,0.4401414768311417,0.0417,3.2083,2.2083,2.3957477543612726,3.1666,2.3646089327557918,0.704969658351993,0.5328227333286404,0.04194335879330291,0.03132054597120737,0.5894751044091481,0.4401812977714345,0.0,0.0,0.15379353233830845,0.03333333333333333,0.0,0,0.8497937530175816,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Hog_office_Alisha,Office,False,train_missing,11077,720,744,12.391569016881828,2.4354004260523374,0.1965368891327995,4.795,21.44,16.99,1.7302086580634717,16.645000000000003,1.3432520108892954,0.9023133445575352,0.8425378881782288,0.34178819663955373,0.02758231795940561,2.3097659808242064,0.1863981855467588,0.0,0.0,0.3111318407960199,0.0,0.0,0,2.5946253310967835,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Hog_office_Almeda,Office,True,,16080,720,744,61.37805708955224,24.06314337700528,0.3920479812825698,3.841,139.668,104.15234999999997,2.2755363500056807,135.827,2.21295698235975,0.6600385047220634,0.7486902210928837,24.215110938589618,0.3945239078398835,17.10528092712269,0.2786872334874599,0.0,0.0,0.0,0.0,0.0,0,4.133213564326408,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15744,720,720,False,
Hog_office_Bessie,Office,True,,16080,720,744,78.563184079602,29.234544120973386,0.37211506207987044,25.0,187.0,133.0,2.3802497593596432,162.0,2.0620345508891025,0.7503890787560109,0.8934882011325118,27.72021098471641,0.352839708693956,17.504981584273988,0.2228140545645088,0.0,0.0,0.0,0.0,0.0,0,4.376551474296084,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15744,720,720,False,
Hog_office_Betsy,Office,True,,16080,720,744,686.2513386815921,490.8959672861276,0.7153297044625427,86.461,2522.584,1731.0115,3.675889368531246,2436.123,3.549899086069858,0.8293891218204987,0.6577451811301345,108.32915842740294,0.15785638922835774,465.1551488682706,0.6778203883170769,0.0,0.0,0.0,0.0,0.0,0,6.532700074925003,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15744,720,720,False,
Hog_office_Bill,Office,True,,16080,720,744,298.57533899253735,94.64596085094679,0.3169918894517688,85.275,595.904,461.89894999999996,1.9958245781808996,510.629,1.7102182709495735,0.8474263135093264,0.8030431219098266,45.21087134799217,0.15142198783243171,88.1371165502514,0.29519221797636247,0.0,0.0,0.0,0.0,0.0,0,5.702365935146133,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15744,720,720,False,
Hog_office_Bryan,Office,False,train_missing;sufficient_train,7209,720,744,95.74225690109584,33.789534772842046,0.3529218535943589,37.605,183.5,156.4,1.9166040778583286,145.895,1.5238308007582608,0.671575628260839,0.9140840949992675,35.498218144732974,0.370768553966756,22.433441258577727,0.23431076292417083,0.0,0.0,0.5516791044776119,0.0,0.0,0,4.572050296677141,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Hog_office_Buford,Office,False,validation_missing;validation_coverage,15938,695,744,1.4590574727067385,0.5807538076949235,0.3980335377862469,0.4539999999999999,4.857,2.5792999999999995,3.3288613305887416,4.4030000000000005,3.017701552106698,0.8360198717665033,0.45167299964887453,0.03127244079123104,0.021433316628176855,0.5228895428184867,0.35837487734356316,0.007905634333040533,0.0,0.008830845771144279,0.034722222222222224,0.0,0,0.8997781353508151,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Hog_office_Candi,Office,True,,16049,720,744,308.095142688018,80.14800868436194,0.26014044877533526,93.91,506.147,451.27439999999996,1.6428269384062717,412.23699999999997,1.3380184978035752,0.7876229549090424,0.8199255067267566,67.600076724036,0.21941299085162438,63.73877084706172,0.20688015491242137,0.0,0.0,0.001927860696517413,0.0,0.0,0,5.733649134643903,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15490,720,720,False,
Hog_office_Carri,Office,False,causal_feature_protocol_incomplete,16007,720,744,35.39737533579059,13.263819079030496,0.3747119370632922,10.7335,97.05,60.8764,2.7417287038757334,86.31649999999999,2.4385000068839746,0.7968593311271598,0.85307728781363,9.450654583758261,0.26698743887382587,9.336038696531807,0.2637494618730123,0.0,0.0,0.004539800995024876,0.0,0.0,0,3.5944966658833217,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,14037,720,720,False,
Hog_office_Catalina,Office,False,causal_feature_protocol_incomplete,15946,720,744,48.18239364103851,36.63430456457302,0.7603255420953267,6.934,410.179,123.44125,8.513047381079822,403.24499999999995,8.369135892338546,0.7401405376362016,0.5245450404086206,14.789662421032595,0.3069515917207517,34.516344969968095,0.7163684151334774,0.021071115013169446,0.0,0.008333333333333333,0.0,0.0,0,3.89553570662924,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,14550,720,720,False,
Hog_office_Catharine,Office,False,train_missing,15622,720,744,445.2712782742286,139.3584834734077,0.3129743378318266,171.525,1059.216,786.4806999999998,2.37881051772592,887.6909999999999,1.9935959117787492,0.3797449030188195,0.19875907636399967,33.64944145206903,0.07557065342837,94.31323879419377,0.2118107396455722,0.04832927922161055,0.0,0.02848258706467662,0.0,0.0,0,6.100927014364314,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Hog_office_Charla,Office,False,validation_missing;validation_coverage,16079,719,744,180.5115026431992,22.14029603361693,0.12265310359406656,78.0655,265.565,221.1146,1.47118048496288,187.4995,1.0387121998015458,0.845333335063818,0.8920481984734588,14.741190026172205,0.08166343867465213,14.746158773416497,0.08169096460608329,0.0,0.0,6.218905472636816e-05,0.001388888888888889,0.0,0,5.20131902714139,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Hog_office_Clemencia,Office,False,train_missing;validation_missing;validation_coverage,15820,719,744,78.48847604298358,14.737327076989681,0.18776421482459288,12.407,436.751,104.0526,5.564523889606632,424.344,5.406449728589601,0.63363723381317,0.7299251490200173,12.665026056579464,0.16136159975438388,9.391848641121083,0.11965895013654887,0.0008217446270543616,0.0,0.01616915422885572,0.001388888888888889,0.0,0,4.375612055719063,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Hog_office_Concetta,Office,False,train_missing;sufficient_train,8676,720,744,15.48478561549101,12.965229023640859,0.8372882483223028,4.0,73.0,45.0,4.714304854629092,69.0,4.45598678040284,0.6595554464864917,0.8221225497631396,11.948209951456313,0.7716096462777825,8.884132470585826,0.5737329977431603,0.0013831258644536654,0.0,0.46044776119402986,0.0,0.0,0,2.8024378716160196,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Hog_office_Cordelia,Office,True,,16079,720,744,26.404056844331116,15.577854266947611,0.5899795761988044,5.4979999999999976,85.895,57.29339999999999,3.2530985865697164,80.39699999999999,3.0448730084922926,0.747366034435908,0.9125782010431748,11.616634921040319,0.4399564426606051,9.050633243244055,0.34277434322321587,0.0,0.0,6.218905472636816e-05,0.0,0.0,0,3.310691062446307,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15573,720,720,False,
Hog_office_Corey,Office,False,causal_feature_protocol_incomplete,15968,720,744,116.15825601202405,44.42260577430416,0.382431755601649,21.087,469.382,183.80034999999998,4.040883671251161,448.295,3.859346854808108,0.5146528694478306,0.8575736810317572,63.25560264511209,0.5445639837995176,37.01749461575135,0.31868156329688274,0.00043837675350701403,0.0,0.006965174129353234,0.0,0.0,0,4.763525636324878,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,14726,720,720,False,
Hog_office_Corie,Office,True,,16078,720,744,87.81446697350417,33.83165101588124,0.385262840872098,25.0,212.0,149.0,2.4141807985233883,187.0,2.1294896666220455,0.7708130667162112,0.9241390959135828,28.87113287682844,0.3287742199191346,18.723868699330307,0.21322077494337885,0.0,0.0,0.0001243781094527363,0.0,0.0,0,4.486549553096984,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15570,720,720,False,
Hog_office_Cornell,Office,True,,15933,720,744,1473.2533654678969,461.48080095091916,0.31323926472372626,106.7,5022.14,2359.163,3.4088773307536258,4915.4400000000005,3.3364525852882645,0.8500217903052477,0.7642769578949321,190.21267823579137,0.12911063547808757,386.8595493541179,0.2625886072428917,0.002008410217786983,0.0,0.00914179104477612,0.0,0.0,0,7.295906947711921,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15258,720,720,False,
Hog_office_Cortney,Office,False,train_missing;validation_missing;test_missing;validation_coverage;test_coverage,15413,0,0,75.26163829235061,47.83223196268002,0.6355459839563652,15.5175,192.265,162.804,2.5546215092097095,176.74749999999997,2.348440772886605,0.6854213910666244,0.9448399644309489,51.49606831159076,0.684227309955126,27.527212923577462,0.3657535704531063,0.0,0.0,0.041480099502487565,1.0,1.0,0,4.334170037182541,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Hog_office_Darline,Office,True,,15938,720,744,188.9030828209311,21.854907066692267,0.11569375544500467,7.331,354.07800000000015,227.1266,1.874389738444052,346.7470000000001,1.8355814781948037,0.8471069212445116,0.775420430671817,3.7651033665567297,0.019931402443684965,21.70402088158427,0.11489500625121292,0.003952817166520266,0.0,0.008830845771144279,0.0,0.0,0,5.24651385160396,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15095,720,720,False,
Hog_office_Denita,Office,True,,16080,720,744,58.311090360696525,29.465528096292278,0.5053160198862094,12.008,141.458,112.19715,2.4259193084022153,129.45,2.2199893570718285,0.7159954652141916,0.9368216380689943,29.942970668620703,0.5135038717918262,17.21438322474335,0.2952162807839789,0.0,0.0,0.0,0.0,0.0,0,4.082796309777022,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15744,720,720,False,
Hog_office_Elizbeth,Office,False,causal_feature_protocol_incomplete,16058,720,744,138.9960875576037,22.077329380217396,0.15883417848770714,24.66,243.401,181.04604999999998,1.7511356202679311,218.741,1.573720554611639,0.7286647932105194,0.9076066991859523,20.611684443056845,0.14828967350980157,13.122320577208617,0.09440784131258642,0.0,0.0,0.0013681592039800996,0.0,0.0,0,4.941614476201691,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,14838,720,720,False,
Hog_office_Elke,Office,True,,16068,720,744,65.1608787652477,30.318899431014657,0.4652929795536253,3.0,141.0,122.0,2.1638750531277307,138.0,2.1178351583803323,0.7051477987046294,0.9497455292681344,31.942776732475266,0.49021402623427063,17.744964574724744,0.27232543377221424,0.0,0.0,0.0007462686567164179,0.0,0.0,0,4.192089333052372,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15316,720,720,False,
Hog_office_Elnora,Office,True,,16079,720,744,700.7270798557124,99.32922124233207,0.14175165210224938,283.0265,1033.64,864.9144,1.4750964101641943,750.6135000000002,1.071192368010895,0.8282970424679236,0.7008390480894486,40.79464334396232,0.058217592150659275,97.78622481490095,0.13954965867030034,0.0,0.0,6.218905472636816e-05,0.0,0.0,0,6.5535445532988525,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15573,720,720,False,
Hog_office_Eloise,Office,True,,16079,720,744,324.51413253311773,49.26165042986482,0.15180124836269654,99.29,441.253,399.69829999999996,1.359734309737554,341.96299999999997,1.053769206692721,0.9117199684170961,0.9556966168760515,27.772109973142847,0.0855805870652139,21.523950847312932,0.06632669794470766,0.0,0.0,6.218905472636816e-05,0.0,0.0,0,5.785405878626578,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15573,720,720,False,
Hog_office_Elsy,Office,True,,16072,720,744,27.257544611747136,7.548941661173603,0.2769487042468326,10.161,58.611,42.237249999999996,2.150267048439151,48.449999999999996,1.7774895240974709,0.6527975520830874,0.8083647689324814,7.605301850418215,0.27901639559788416,5.657423394317012,0.20755440282316706,0.0,0.0,0.0004975124378109452,0.0,0.0,0,3.3413604878392533,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15197,720,720,False,
Hog_office_Emmanuel,Office,False,causal_feature_protocol_incomplete,15947,720,744,27.947570514830375,7.029940417909681,0.2515403052361651,3.831,70.51899999999998,39.89969999999999,2.5232604731269603,66.68799999999997,2.386182368324717,0.9043092210913961,0.9069084656221906,2.6340441653416704,0.09424948633527609,3.0938205110202825,0.11070087503235915,6.270771932024833e-05,0.0,0.008271144278606965,0.0,0.0,0,3.365486280457119,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,14490,720,720,False,
Hog_office_Garrett,Office,False,test_missing;test_coverage,16077,720,572,393.7488156372458,199.43874547904005,0.5065126231713662,109.0215,1271.343,851.2671999999997,3.2288173310247292,1162.3215,2.9519364981933744,0.7064882700975975,0.6543905723395865,126.2714184739047,0.3206902813651545,150.51533306090104,0.38226231313815123,0.0001866019779809666,0.0,0.00018656716417910448,0.0,0.23118279569892472,0,5.978249652845616,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Hog_office_Guadalupe,Office,True,,16079,720,744,46.95758442689222,22.082047070465666,0.47025517474913936,17.0,139.0,95.0,2.960118193822505,122.0,2.59808934997371,0.7478736493849539,0.8807031788952102,19.236245640425366,0.4096515158349783,15.639943932361803,0.3330653423348782,6.219292244542571e-05,0.0,6.218905472636816e-05,0.0,0.0,0,3.870316962479128,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15573,720,720,False,
Hog_office_Gustavo,Office,True,,16080,720,744,510.10609004975123,363.333432903495,0.712270329625076,19.3355,1205.446,1003.1854,2.363128030646392,1186.1105,2.3252231705061925,0.9722018688537066,0.9715783931438255,98.35968752996416,0.19282202163156106,348.54593201764266,0.6832812601465875,0.0,0.0,0.0,0.0,0.0,0,6.236577181277009,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15744,720,720,False,
Hog_office_Josefina,Office,True,,16079,720,744,181.35634890229494,34.863936753431474,0.19223995721381826,61.3885,291.389,242.9332,1.606720700784425,230.00050000000002,1.268224142094479,0.7400018643486187,0.8411442470445453,32.305064346481515,0.17813031935201645,23.35254586460645,0.1287660785296662,0.0,0.0,6.218905472636816e-05,0.0,0.0,0,5.205962733771126,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15573,720,720,False,
Hog_office_Judith,Office,False,train_missing;sufficient_train,1689,720,744,310.32918886915337,35.426847978895964,0.11415892945163232,237.0,395.0,374.0,1.272841918091524,158.0,0.5091367672366096,0.7924381732195132,0.8881628777220509,26.290245037220814,0.08471728081081598,28.553384083325188,0.09200998522689526,0.0,0.0,0.8949626865671642,0.0,0.0,0,5.74085083748868,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Hog_office_Lanell,Office,True,,16078,720,744,142.48053538997388,67.49827246994803,0.4737367969961866,1.84,444.826,252.20915,3.12201241230949,442.98600000000005,3.1090983676298865,0.781109918235912,0.8257480269363985,53.22396811753789,0.37355255559548645,43.63450648334797,0.3062488947274019,0.0,0.0,0.0001243781094527363,0.0,0.0,0,4.966199384117768,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15570,720,720,False,
Hog_office_Leanne,Office,False,validation_missing;validation_coverage,16079,719,744,132.2173558057093,23.886291905208086,0.18065927698863152,53.5835,201.842,177.6122,1.5265923204257896,148.25850000000003,1.121324043250894,0.7414195281981321,0.955958487520894,22.479709300950077,0.17002086574763717,12.722701818015699,0.09622565615902536,0.0,0.0,6.218905472636816e-05,0.001388888888888889,0.0,0,4.891982048459793,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Hog_office_Leon,Office,True,,16079,720,744,6.578419055911437,3.2473252630495963,0.4936330804483359,1.75,22.1,12.0,3.359469777186163,20.35,3.093448414739295,0.7659661858452412,0.8201086321130787,2.0718869224263594,0.3149521039655478,2.0069861727011724,0.3050863977565664,0.0,0.0,6.218905472636816e-05,0.0,0.0,0,2.025304610079277,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15573,720,720,False,
Hog_office_Lizzie,Office,True,,16080,720,744,89.64215963930349,35.93497036531382,0.400871314456353,18.4435,166.928,135.69404999999998,1.8621595092272927,148.4845,1.656413685228721,0.9289825688185508,0.911183998755609,11.388766118956312,0.12704698508806253,17.574498611010167,0.19605170917038742,0.0,0.0,0.0,0.0,0.0,0,4.506919442994856,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15744,720,720,False,
Hog_office_Mack,Office,False,causal_feature_protocol_incomplete,15940,720,744,87.93704347553324,21.68963272102054,0.24664955590706497,10.937,255.083,128.74304999999998,2.9007456916716996,244.146,2.7763726223969405,0.8145779123344289,0.8864165281868279,16.295933449727144,0.1853136380945212,17.87162916039234,0.20323209030065664,6.273525721455458e-05,0.0,0.008706467661691543,0.0,0.0,0,4.487928742743806,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,14621,720,720,False,
Hog_office_Man,Office,True,,16077,720,744,62.72911295639734,10.459330244816915,0.1667380543398906,23.242,101.016,81.1376,1.6103527571036382,77.774,1.2398389891797177,0.7742700883598111,0.7453519315703141,7.524772172420988,0.1199566169164773,7.815461611174527,0.12459066042599728,0.0,0.0,0.00018656716417910448,0.0,0.0,0,4.154641490453208,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15232,720,720,False,
Hog_office_Mari,Office,True,,16079,720,744,55.11168505504074,34.946429010945955,0.6341019871928161,12.9985,244.246,129.0588,4.431836910014064,231.2475,4.195979487272984,0.8205186718438016,0.8097406992697925,17.56691852501008,0.3187512504374667,24.047653589877147,0.4363440088224566,0.0016170159835810684,0.0,6.218905472636816e-05,0.0,0.0,0,4.027344080590524,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15573,720,720,False,
Hog_office_Marilyn,Office,True,,15943,720,744,39.45184137238913,10.932430375871535,0.27710824122705546,15.6885,84.236,60.0049,2.135160161597771,68.5475,1.737498114548687,0.8165899684673793,0.8815584841116063,7.51541501502318,0.19049592499585932,8.842220826529099,0.2241269486781785,0.0,0.0,0.008519900497512438,0.0,0.0,0,3.700112164653543,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15278,720,720,False,
Hog_office_Marlena,Office,False,causal_feature_protocol_incomplete,15953,720,744,82.41837654359682,69.46599234167425,0.8428459192584175,6.185,334.352,198.61419999999998,4.056765178129151,328.167,3.981721234540571,0.6857331844192405,0.9735819650147345,74.58430931648934,0.9049475668455627,37.91170768005148,0.45999095432312154,0.0,0.0,0.007898009950248756,0.0,0.0,0,4.423868627342276,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,14675,720,720,False,
Hog_office_Marlene,Office,True,,15943,720,744,46.06056426017688,26.50419530744016,0.5754205519005159,11.044,161.015,98.28989999999999,3.495723567138551,149.97099999999998,3.25595229691231,0.7082791066219499,0.912475806274676,27.258863330166108,0.5918048067364563,16.829107236807584,0.36536910711182324,0.0,0.0,0.008519900497512438,0.0,0.0,0,3.8514353734563374,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15278,720,720,False,
Hog_office_Mary,Office,True,,16080,720,744,31.97492251243781,14.473861993076262,0.4526629263118973,9.154,78.47,58.6242,2.4541107165928624,69.316,2.1678238617478125,0.6687296498442133,0.9153603146776869,17.04682080010025,0.5331309495267508,9.941493613071765,0.3109153308879688,0.0,0.0,0.0,0.0,0.0,0,3.495747348712454,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15744,720,720,False,
Hog_office_Merilyn,Office,True,,16080,720,744,30.352215422885575,8.984202941302149,0.29599825963702336,9.091,59.502,45.75305,1.9603840830391408,50.411,1.6608672315230768,0.8660499558794121,0.780379877065081,3.9053756646617863,0.12866855385182632,8.74354915253654,0.2880695537612685,0.0,0.0,0.0,0.0,0.0,0,3.445284931978776,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15744,720,720,False,
Hog_office_Migdalia,Office,True,,16079,720,744,34.245046582498915,13.265432512711643,0.38736792139424336,5.982,94.126,58.914299999999976,2.748601897014312,88.144,2.5739196992375066,0.6884717089739744,0.8315803273261358,14.011848608454958,0.4091642443732512,9.863065875294671,0.28801438046036226,0.0,0.0,6.218905472636816e-05,0.0,0.0,0,3.5623249969017685,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15573,720,720,False,
Hog_office_Mike,Office,True,,16080,720,744,64.05163569651741,18.651755410493507,0.2911987368888947,25.274,163.83700000000005,98.16264999999997,2.5578893999877685,138.56300000000005,2.163301506561431,0.6863231169576711,0.8427732837558295,18.736185932778376,0.29251690029513316,14.477801584126652,0.22603328434458442,0.00018656716417910448,0.0,0.0,0.0,0.0,0,4.175181349861709,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15744,720,720,False,
Hog_office_Miriam,Office,True,,16080,720,744,23.231198631840797,7.339773270332839,0.3159446650450876,6.9685,44.405,36.243449999999996,1.9114381786197758,37.4365,1.6114751801351028,0.7664142655327958,0.856466821835015,5.617059370096758,0.24178947712142532,4.866564241541216,0.20948399256812683,0.0,0.0,0.0,0.0,0.0,0,3.1876410025211404,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15744,720,720,False,
Hog_office_Myles,Office,True,,16080,720,744,52.7458387437811,24.207557384115532,0.4589472451411094,19.541,130.52100000000002,99.76124999999999,2.474526960013293,110.98000000000002,2.1040522369754697,0.6846332114907288,0.9158350278723774,23.86750952227888,0.45250033160375014,13.500379329396596,0.25595155278459447,0.0,0.0,0.0,0.0,0.0,0,3.9842662452904367,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15744,720,720,False,
Hog_office_Nancie,Office,True,,16070,720,744,62.344267205973864,31.182120952402155,0.5001601967568602,18.5085,158.636,126.77605,2.5445162339609535,140.1275,2.2476405013638994,0.6989624500298278,0.9100722446973453,31.162878427002177,0.4998515472809364,19.72702173551724,0.31642078124589756,0.0,0.0,0.0006218905472636816,0.0,0.0,0,4.148584408686115,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15546,720,720,False,
Hog_office_Napoleon,Office,True,,16080,720,744,128.54246256218906,33.62453489696178,0.26158309267409724,45.7965,258.60200000000003,187.92039999999997,2.0118021301707047,212.80550000000002,1.6555268644946364,0.7768557849596888,0.8843809332333685,24.407227654833505,0.18987677043315743,20.46175423687296,0.15918283988820836,0.0,0.0,0.0,0.0,0.0,0,4.864008723626491,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15744,720,720,False,
Hog_office_Nia,Office,False,train_missing,15824,720,744,1875.172595677452,977.5648782653789,0.5213199470378403,456.298,44336.461,3731.3087999999993,23.643936084711378,43880.163,23.400599550756137,0.7559820671418978,0.6487171318842935,210.65439415496644,0.11233866932598938,895.4606767586866,0.4775350700105446,0.00018958543983822043,0.0,0.015920398009950248,0.0,0.0,0,7.536989127294511,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Hog_office_Patrick,Office,True,,16073,720,744,11.069501648727682,4.475578534938743,0.4043161722147773,3.648,28.862,20.368,2.607344116825473,25.214,2.2777899855047288,0.7432662509710384,0.8547267962888708,3.324150650322389,0.300298130467731,3.0537355091233263,0.27586928535977223,0.0,0.0,0.00043532338308457713,0.0,0.0,0,2.490681745833494,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15398,720,720,False,
Hog_office_Randi,Office,True,,16077,720,744,95.85447583504384,55.74298732905199,0.5815376574066318,1.676,322.0,226.06,3.3592588890072324,320.324,3.3417740508147604,0.6692708229942659,0.8704335524640668,49.43717480136673,0.5157523878847688,37.01318604602596,0.38613936098009677,0.0003110032966349443,0.0,0.00018656716417910448,0.0,0.0,0,4.573209602879579,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15399,720,720,False,
Hog_office_Richelle,Office,True,,16079,720,744,85.55420218919087,27.391576804457898,0.320166351898009,32.303000000000004,153.733,133.9142,1.7969076452848158,121.43,1.4193341401451554,0.7383224625167557,0.9531860967681048,29.941968114928187,0.34997659201725484,16.187172197184662,0.1892037069247522,0.0,0.0,6.218905472636816e-05,0.0,0.0,0,4.4607708326006295,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15573,720,720,False,
Hog_office_Roger,Office,False,validation_missing;validation_coverage,16040,718,744,268.4237293017456,45.849032718395236,0.17080841860614546,21.935,464.46,329.4781,1.7303239218388264,442.525,1.648606109270393,0.6810058389154343,0.23031007276726706,15.81768508449943,0.05892804308190709,43.27705835242727,0.1612266488696975,0.014650872817955112,0.0,0.0024875621890547263,0.002777777777777778,0.0,0,5.596285342137898,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Hog_office_Sarah,Office,False,validation_missing;validation_coverage,16078,719,744,452.59792002736657,34.393137611892094,0.0759904897702855,105.448,613.077,515.7116500000001,1.3545731716198122,507.629,1.121589334677689,0.6832797346562334,0.7477895840118407,25.852051065083344,0.057119244082076616,24.182481360258787,0.0534303855368946,0.001803706928722478,0.0,0.0001243781094527363,0.001388888888888889,0.0,0,6.117211166925442,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Hog_office_Shawna,Office,True,,16080,720,744,142.68753687810946,73.51056940146302,0.5151856357591993,30.7375,314.391,258.11744999999996,2.203352912795516,283.6535,1.9879346592289306,0.7830311720673079,0.9300206884486433,58.86848054683868,0.4125691832295554,45.07311701210211,0.31588685317769366,0.0,0.0,0.0,0.0,0.0,0,4.967641059178327,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15744,720,720,False,
