building,non_null_count,missing_count,missing_rate,mean,std,min,max,zero_ratio,negative_count,obvious_extreme,train_non_null,validation_non_null,test_non_null,screening_score,selected,selection_score,train_daily_autocorrelation,train_weekly_autocorrelation,train_robust_extreme_rate,train_cv
Gator_other_Gertrude,16679,865,0.049304605563155496,2.361232513939685,1.3787985782601806,0.0417,6.3333,0.0,0,False,15215,720,744,-inf,False,,,,,
Gator_other_Glen,16128,1416,0.08071135430916553,2.938059523809524,0.9250755466728932,0.25,6.7917,0.0,0,False,14688,696,744,-inf,False,,,,,
Gator_other_Minda,15502,2042,0.11639306885544916,5.732679905818605,4.6188258711874575,0.1667,25.6667,0.0,0,False,14110,672,720,-inf,False,,,,,
Gator_other_Refugio,15983,1561,0.08897628818969448,0.27210132015266225,0.1636665386066582,0.0417,1.0833,0.0,0,False,14543,696,744,-inf,False,,,,,
Gator_other_Reginald,16054,1490,0.08492932056543548,54.80378612806776,18.931478704647557,2.5,110.8333,0.0,0,False,14638,672,744,-inf,False,,,,,
Gator_other_Russel,15336,2208,0.12585499316005472,10.543157433489826,2.756531044135086,1.6667,20.8333,0.0,0,False,13944,672,720,-inf,False,,,,,
Gator_other_Samuel,9823,7721,0.44009347925216596,6.713292079812684,5.8249824721589825,1.04,40.92,0.0,0,False,9823,0,0,-inf,False,,,,,
Gator_public_Alexandra,16727,817,0.04656862745098039,23.685659909128955,11.133924663673147,0.4167,58.75,0.0,0,False,15287,696,744,-inf,False,,,,,
Gator_public_Beulah,16918,626,0.03568171454628363,7.517554941482445,2.3798993945055646,0.2917,13.75,0.0,0,False,15454,720,744,-inf,False,,,,,
Gator_public_Cheri,16918,626,0.03568171454628363,17.407258641683416,5.600205824597954,0.8333,51.6667,0.0,0,False,15478,696,744,-inf,False,,,,,
Gator_public_Clara,16294,1250,0.07124943000455997,11.94482615073033,4.705372070521927,0.0417,24.2917,0.0,0,False,14830,720,744,-inf,False,,,,,
Gator_public_Dale,16294,1250,0.07124943000455997,41.976799699275816,14.459517653529113,3.3333,107.0833,0.0,0,False,14854,696,744,-inf,False,,,,,
Gator_public_Dewey,16414,1130,0.06440948472412221,6.365784519312782,1.4849359632117305,0.2917,9.7083,0.0,0,False,14950,720,744,-inf,False,,,,,
Gator_public_Dionna,16438,1106,0.06304149566803466,17.84134360019467,5.187149578177225,1.1667,38.3333,0.0,0,False,14998,696,744,-inf,False,,,,,
Gator_public_Erika,16199,1345,0.07666438668490652,6.450890579665411,1.6386044910800477,0.4167,14.9167,0.0,0,False,14735,720,744,-inf,False,,,,,
Gator_public_Everette,16558,986,0.0562015503875969,101.72581395096026,40.59998234022925,1.375,349.9167,0.0,0,False,15094,720,744,-inf,False,,,,,
Gator_public_Geraldine,16246,1298,0.07398540811673507,21.071523064138862,6.037042936531091,1.6667,39.6667,0.0,0,False,14806,696,744,-inf,False,,,,,
Gator_public_Janna,16294,1250,0.07124943000455997,93.78617926844237,23.656762073023934,6.6667,190.8333,0.0,0,False,14830,720,744,-inf,False,,,,,
Gator_public_Jayme,16870,674,0.038417692658458735,96.78156292827504,28.65217966706734,3.0833,236.2917,0.0,0,False,15406,720,744,-inf,False,,,,,
Gator_public_Jolene,9216,8328,0.4746922024623803,6.39279921875,2.0161776427589038,0.5,16.1667,0.0,0,False,9216,0,0,-inf,False,,,,,
Gator_public_Kendall,16318,1226,0.06988144094847241,16.83907187768109,4.124340253664074,0.1667,45.125,0.0,0,False,14854,720,744,-inf,False,,,,,
Gator_public_Kenny,16942,602,0.03431372549019608,89.80333946995633,39.68696526418121,1.5,492.7491,0.0,0,False,15478,720,744,-inf,False,,,,,
Gator_public_Latasha,16127,1417,0.08076835385316918,19.272028604204127,5.469425650755385,1.6667,41.6667,0.0,0,False,14711,672,744,-inf,False,,,,,
Gator_public_Leroy,16918,626,0.03568171454628363,21.080209888875753,7.986893813170387,0.9583,45.5833,0.0,0,False,15454,720,744,-inf,False,,,,,
Gator_public_Lindsey,16750,794,0.04525763793889649,26.58448132537313,8.67878936228451,2.0833,75.0,0.0,0,False,15334,696,720,-inf,False,,,,,
Gator_public_Lona,15910,1634,0.09313725490196079,1.5028276178504085,0.9211053957109573,0.0417,5.25,0.0,0,False,14446,720,744,-inf,False,,,,,
Gator_public_Marcie,16894,650,0.037049703602371184,93.59133397064046,32.67380597632757,2.3333,245.0,0.0,0,False,15430,720,744,-inf,False,,,,,
Gator_public_Marissa,16846,698,0.03978568171454629,14.167160928410304,3.703584705829211,1.1667,25.0,0.0,0,False,15382,720,744,-inf,False,,,,,
Gator_public_Maude,15886,1658,0.09450524395804834,103.37340988291578,22.465559989947717,1.2083,212.5,0.0,0,False,14494,648,744,-inf,False,,,,,
Gator_public_Natasha,16415,1129,0.06435248518011856,124.593968339933,66.9318780867921,3.75,469.1667,0.0,0,False,14951,720,744,-inf,False,,,,,
Gator_public_Nettie,16318,1226,0.06988144094847241,15.682314891530828,4.0736314279964825,0.1667,35.6667,0.0,0,False,14854,720,744,-inf,False,,,,,
Gator_public_Noe,16318,1226,0.06988144094847241,56.46733539649466,19.77850286948059,0.0417,169.6667,0.0,0,False,14854,720,744,-inf,False,,,,,
Gator_public_Philip,16127,1417,0.08076835385316918,2.6098454269237927,1.2847497809458348,0.0833,6.75,0.0,0,False,14687,696,744,-inf,False,,,,,
Gator_public_Randall,16966,578,0.03294573643410853,60.544559088765766,20.8200752744197,1.125,105.5417,0.0,0,False,15502,720,744,-inf,False,,,,,
Gator_public_Ross,15911,1633,0.09308025535795714,8.332349060398466,3.4351634066003496,0.5,29.1667,0.0,0,False,14447,720,744,-inf,False,,,,,
Gator_public_Tiffany,16174,1370,0.07808937528499772,14.562632898479043,3.7197294684794806,1.3333,27.6667,0.0,0,False,14734,696,744,-inf,False,,,,,
Gator_warehouse_Constance,16678,866,0.049361605107159146,14.401485531838349,7.028519443679093,0.5,35.0,0.0,0,False,15262,696,720,-inf,False,,,,,
Gator_warehouse_Stacie,16222,1322,0.07535339717282262,19.646159517938603,6.436301012687954,1.5,45.0,0.0,0,False,14782,696,744,-inf,False,,,,,
Hog_assembly_Annemarie,254,17290,0.9855221158230734,62.67716535433071,6.953594085430999,47.0,80.0,0.0,0,False,0,0,254,-inf,False,,,,,
Hog_assembly_Arlie,0,17544,1.0,,,,,,0,False,0,0,0,-inf,False,,,,,
Hog_assembly_Edward,6268,11276,0.6427268581851345,5.573908742820676,2.493162821491463,2.37,19.8,0.0,0,False,4804,720,744,-inf,False,,,,,
Hog_assembly_Letha,17175,369,0.021032831737346103,615.9765285007279,116.79740149930038,274.4525,1201.455,0.0,0,False,15729,702,744,-inf,False,,,,,
Hog_assembly_Maribel,17541,3,0.0001709986320109439,838.5550424719229,228.45940906631404,132.0,1691.0,0.0,0,False,16077,720,744,87.03307114708183,False,,,,,
Hog_assembly_Marilynn,0,17544,1.0,,,,,,0,False,0,0,0,-inf,False,,,,,
Hog_assembly_Pedro,17541,3,0.0001709986320109439,225.9311547232199,116.05509327532631,61.0615,727.425,0.0,0,False,16077,720,744,88.84229950723369,False,,,,,
Hog_assembly_Una,0,17544,1.0,,,,,,0,False,0,0,0,-inf,False,,,,,
Hog_education_Beth,17537,7,0.0003989968080255358,107.6622474197411,35.90314697701253,34.8555,264.745,0.0,0,False,16073,720,744,87.47715606106483,False,,,,,
Hog_education_Bruno,17542,2,0.00011399908800729594,263.43454566184016,35.613761925844386,113.476,500.607,0.0,0,False,16078,720,744,86.00708635573972,False,,,,,
Hog_education_Caridad,17471,73,0.004160966712266302,1390.1554136798122,683.1041459214393,532.4362,5654.505,0.0,0,False,16007,720,744,88.43574367537511,False,,,,,
Hog_education_Cathleen,12368,5176,0.2950296397628819,542.8687742561449,66.04747077602755,230.5,951.0,0.0,0,False,10904,720,744,-inf,False,,,,,
Hog_education_Darryl,6655,10889,0.6206680346557227,7.2585003756574,2.362913921180893,3.81,22.95,0.0,0,False,5191,720,744,-inf,False,,,,,
Hog_education_George,17504,40,0.002279981760145919,215.0212852719379,29.658649071918656,80.7022,374.162,0.0,0,False,16040,720,744,85.89770271481487,False,,,,,
Hog_education_Hallie,17542,2,0.00011399908800729594,65.42574734921901,6.796913687849034,30.385,89.16,0.0,0,False,16079,719,744,85.77231588746491,False,,,,,
Hog_education_Haywood,17406,138,0.00786593707250342,138.91682109617372,8.483040056385432,28.23,359.26300000000015,0.0,0,False,15942,720,744,84.98603583104563,False,,,,,
Hog_education_Janell,17528,16,0.0009119927040583675,3420.083375171155,1218.3671753472697,1083.5,8894.0,0.0,0,False,16064,720,744,87.6170731435841,False,,,,,
Hog_education_Jared,17409,135,0.007694938440492476,13.760598655867653,8.107349314771756,0.887,47.342,0.0,0,False,15945,720,744,88.95708817972798,False,,,,,
Hog_education_Josh,15149,2395,0.13651390788873688,154.4846675688164,65.16435982742283,43.0,426.926,0.0,0,False,13685,720,744,-inf,False,,,,,
Hog_education_Leandro,17498,46,0.0026219790241678066,474.59000508629555,80.47402992796796,116.031,818.696,0.0,0,False,16034,720,744,86.11442153540219,False,,,,,
Hog_education_Luvenia,17450,94,0.005357957136342909,471.73071157593125,93.15447632281129,117.146,813.914,0.0,0,False,15986,720,744,86.15957639188352,False,,,,,
Hog_education_Odell,17516,28,0.0015959872321021432,532.7350266613382,56.223585692059544,245.0185,772.0930000000003,0.0,0,False,16053,719,744,85.69577290041298,False,,,,,
Hog_education_Robert,17540,4,0.00022799817601459188,556.6667109464083,209.08631759945166,131.81,1420.832,0.0,0,False,16076,720,744,87.80335111050226,False,,,,,
Hog_education_Roberto,17542,2,0.00011399908800729594,198.52448477938663,70.9899977110748,74.0,391.0,0.0,0,False,16078,720,744,87.67507097076968,False,,,,,
Hog_education_Sonia,17532,12,0.0006839945280437756,626.0940407825691,86.69311397490591,228.685,929.933,0.0,0,False,16069,719,744,85.99745983870898,False,,,,,
Hog_education_Wayne,17535,9,0.0005129958960328317,165.03531773595668,39.41469897534369,1.76,340.95,0.0,0,False,16071,720,744,86.76041407293172,False,,,,,
Hog_health_Hisako,17536,8,0.00045599635202918376,206.30594633895987,28.035470920777637,40.206,310.838,0.0,0,False,16073,719,744,85.9918354269522,False,,,,,
Hog_health_Jenny,17526,18,0.0010259917920656635,181.72895709231997,33.0231952607855,52.914,342.647,0.0,0,False,16062,720,744,86.30131610910149,False,,,,,
Hog_health_Kesha,17529,15,0.0008549931600547196,246.14615357407723,29.93291206271982,68.19,434.697,0.0,0,False,16066,719,744,85.86074732728196,False,,,,,
Hog_industrial_Jay,17540,4,0.00022799817601459188,232.22233135689854,70.67473064664561,73.611,378.904,0.0,0,False,16077,719,744,87.26887612699629,False,,,,,
Hog_lodging_Celeste,17542,2,0.00011399908800729594,95.88364616349334,21.292020918446642,41.949,179.175,0.0,0,False,16079,719,744,86.6586177555673,False,,,,,
Hog_lodging_Edgar,15060,2484,0.14158686730506156,129.82211155378485,47.55847587912234,58.5,280.0,0.0,0,False,15060,0,0,-inf,False,,,,,
Hog_lodging_Mauricio,17542,2,0.00011399908800729594,223.61099076502109,70.2862012863518,11.0,409.0,0.0,0,False,16078,720,744,87.35058670823136,False,,,,,
Hog_lodging_Retha,17241,303,0.017270861833105337,360.42951870541157,63.47059404130962,98.18,823.9060000000003,0.0,0,False,15777,720,744,-inf,False,,,,,
Hog_office_Alexis,17542,2,0.00011399908800729594,19.463664291414887,13.140213302809917,4.461,73.862,0.0,0,False,16078,720,744,90.05652316536178,False,,,,,
Hog_office_Alisha,12541,5003,0.2851687186502508,12.350100470456903,2.3235547533731653,2.4,22.9,0.0,0,False,11077,720,744,-inf,False,,,,,
Hog_office_Bryan,8673,8871,0.5056429548563611,98.6196852300242,34.341052017705756,37.605,193.5,0.0,0,False,7209,720,744,-inf,False,,,,,
Hog_office_Buford,17377,167,0.009518923848609211,1.5336895321401856,0.6740486142174568,0.4539999999999999,4.857,0.0,0,False,15938,695,744,87.72507576482423,False,,,,,
Hog_office_Byron,17423,121,0.006896944824441404,951.9460472938068,193.81267764610413,219.0,1816.289,0.0,0,False,15959,720,744,86.11315543934067,False,,,,,
Hog_office_Candi,17513,31,0.001766985864113087,309.4654560612117,79.87192397437202,93.91,506.147,0.0,0,False,16049,720,744,86.82970394123183,False,,,,,
Hog_office_Carri,17471,73,0.004160966712266302,34.91801104687768,13.023441221692213,10.7335,97.05,0.0,0,False,16007,720,744,87.54763217027993,False,,,,,
Hog_office_Catalina,17410,134,0.007637938896488828,52.88551143021252,40.54791514653392,6.934,410.179,0.0,0,False,15946,720,744,90.29205783855399,False,,,,,
Hog_office_Catharine,17086,458,0.02610579115367077,440.1215995668968,134.97216283084896,171.525,1059.216,0.0,0,False,15622,720,744,-inf,False,,,,,
Hog_office_Charla,17542,2,0.00011399908800729594,181.5682016303728,22.37941501687963,78.0655,265.565,0.0,0,False,16079,719,744,85.91758190347636,False,,,,,
Hog_office_Clemencia,17283,261,0.01487688098495212,78.48586263958803,14.498339071176321,12.407,436.751,0.0,0,False,15820,719,744,-inf,False,,,,,
Hog_office_Concetta,10140,7404,0.4220246238030096,14.825838264299803,12.314591136911737,4.0,73.0,0.0,0,False,8676,720,744,-inf,False,,,,,
Hog_office_Corey,17432,112,0.006383948928408573,116.64837872877467,43.95237630674349,21.087,469.382,0.0,0,False,15968,720,744,87.4429159484504,False,,,,,
Hog_office_Corie,17542,2,0.00011399908800729594,88.5475430395622,34.25898078959803,25.0,212.0,0.0,0,False,16078,720,744,87.89490466673196,False,,,,,
Hog_office_Cornell,17397,147,0.008378932968536252,1443.8437213887453,457.2724928465416,106.7,5022.14,0.0,0,False,15933,720,744,86.87255135080345,False,,,,,
Hog_office_Cortney,15413,2131,0.12146602827177383,75.26163829235061,47.83223196268003,15.5175,192.265,0.0,0,False,15413,0,0,-inf,False,,,,,
Hog_office_Darline,17402,142,0.008093935248518012,191.84806022296289,23.227214404373242,7.331,434.72,0.0,0,False,15938,720,744,85.42239552132409,False,,,,,
Hog_office_Elizbeth,17522,22,0.0012539899680802553,138.2653325533615,21.963657097456636,24.66,243.401,0.0,0,False,16058,720,744,86.11614693997177,False,,,,,
Hog_office_Elke,17532,12,0.0006839945280437756,64.84280173397217,30.00222657109082,3.0,141.0,0.0,0,False,16068,720,744,88.42914812504996,False,,,,,
Hog_office_Elnora,17543,1,5.699954400364797e-05,687.3552495012256,105.63355935682473,283.0265,1033.64,0.0,0,False,16079,720,744,86.14918880680983,False,,0.8282970424679236,0.7008390480894486,0.0,0.14175165210224938
Hog_office_Elsy,17536,8,0.00045599635202918376,27.188539632755475,7.368743270452051,10.161,58.611,0.0,0,False,16072,720,744,87.00531925478384,False,,,,,
Hog_office_Emmanuel,17411,133,0.00758093935248518,27.968230831083797,6.972228630476037,3.831,70.51899999999998,0.0,0,False,15947,720,744,86.41482624567682,False,,,,,
Hog_office_Garrett,17369,175,0.009974920200638395,388.88459842247687,195.2129030148125,109.0215,1271.343,0.0,0,False,16077,720,572,-inf,False,,,,,
Hog_office_Joey,17542,2,0.00011399908800729594,1199.078352810398,542.4619644505259,54.157,3566.656,0.0,0,False,16078,720,744,88.38615328476436,False,,,,,
Hog_office_Judith,3153,14391,0.820280437756498,320.7662543609261,35.10891363332861,237.0,621.0,0.0,0,False,1689,720,744,-inf,False,,,,,
Hog_office_Lanell,17542,2,0.00011399908800729594,141.8909928742447,66.80935273115267,1.84,444.826,0.0,0,False,16078,720,744,88.5245339307748,False,,,,,
Hog_office_Lavon,17544,0,0.0,268.53497332421347,435.62511900306845,0.012,3008.786,0.0,0,False,16080,720,744,97.16671464457033,False,,,,,
Hog_office_Leanne,17542,2,0.00011399908800729594,132.22281359024058,23.72778551913038,53.5835,201.842,0.0,0,False,16079,719,744,86.33905783560459,False,,,,,
Hog_office_Mack,17404,140,0.007979936160510716,87.56930234428867,21.053141844149685,10.937,255.083,0.0,0,False,15940,720,744,86.32433072077585,False,,,,,
Hog_office_Man,17541,3,0.0001709986320109439,62.26099572430306,10.624547451519105,23.242,101.016,0.0,0,False,16077,720,744,86.26957997155431,False,,,,,
Hog_office_Marilyn,17407,137,0.007808937528499772,37.67298810823233,12.006371041880556,12.395,84.236,0.0,0,False,15943,720,744,86.92171170407738,False,,,,,
Hog_office_Marlena,17417,127,0.007238942088463292,82.28474013894471,69.12853292191524,6.185,334.352,0.0,0,False,15953,720,744,90.8665158081734,False,,,,,
Hog_office_Marlene,17407,137,0.007808937528499772,45.54776285402424,26.17167999020914,11.044,161.015,0.0,0,False,15943,720,744,88.84095312004357,False,,,,,
Hog_office_Nancie,17534,10,0.0005699954400364797,62.28752503707083,31.12534675663138,18.5085,158.636,0.0,0,False,16070,720,744,88.7135828437963,False,,,,,
Hog_office_Nia,17288,256,0.01459188326493388,1813.383744909764,958.1566787295108,456.298,44336.461,0.0,0,True,15824,720,744,-inf,False,,,,,
Hog_office_Patrick,17537,7,0.0003989968080255358,10.870367622740492,4.407265138346311,3.648,28.862,0.0,0,False,16073,720,744,88.01684866204344,False,,,,,
Hog_office_Randi,17541,3,0.0001709986320109439,93.91919149421355,54.23440625100242,1.676,322.0,0.0,0,False,16077,720,744,89.32067650104946,False,,,,,
Hog_office_Roger,17502,42,0.0023939808481532147,260.4637685978745,52.494033926776375,21.935,464.46,0.0,0,False,16040,718,744,86.36791592914878,False,,,,,
Hog_office_Sarah,17541,3,0.0001709986320109439,452.2163998175703,34.063623921579904,105.448,613.077,0.0,0,False,16078,719,744,85.55468460756518,False,,,,,
Hog_office_Simon,17542,2,0.00011399908800729594,19.465625356287767,10.153869150296622,5.0,55.0,0.0,0,False,16078,720,744,88.9053908324801,False,,,,,
Hog_office_Sonny,17414,130,0.007409940720474236,247.1979383829103,59.9277440048395,89.18,490.106,0.0,0,False,15950,720,744,86.37361483707795,False,,,,,
Hog_office_Sung,17301,243,0.013850889192886457,47.54274793364546,12.552653986260983,18.543,101.362,0.0,0,False,15837,720,744,-inf,False,,,,,
Hog_office_Terry,17534,10,0.0005699954400364797,724.6748612410175,519.7965917783094,11.0,2818.0,0.0,0,False,16070,720,744,90.34541897826921,False,,,,,
Hog_office_Thomas,16556,988,0.056315549475604194,50.83027301280502,59.437592548985414,2.0,278.0,0.0,0,False,15900,656,0,-inf,False,,,,,
Hog_other_Lynette,17525,19,0.0010829913360693114,3.0633552068473606,0.7717051063182642,0.7,7.1,0.0,0,False,16061,720,744,86.82438296936499,False,,,,,
Hog_parking_Bernardo,17542,2,0.00011399908800729594,64.10169878007069,19.348258916437416,20.5,124.0,0.0,0,False,16078,720,744,87.25693690673641,False,,,,,
Hog_parking_Cliff,17505,39,0.002222982216142271,102.8416353041988,23.991598716403537,45.518,201.621,0.0,0,False,16041,720,744,86.61627226463042,False,,,,,
Hog_parking_Jeana,17407,137,0.007808937528499772,28.63315166312403,11.897849446036355,9.665,93.057,0.0,0,False,15943,720,744,87.64791672891648,False,,,,,
Hog_parking_Joan,2,17542,0.9998860009119928,0.905,0.15500000000000025,0.75,1.06,0.0,0,False,2,0,0,-inf,False,,,,,
Hog_parking_Marcus,17506,38,0.002165982672138623,85.69654992573975,42.67024203798834,2.0,244.441,0.0,0,False,16042,720,744,88.60445993474076,False,,,,,
Hog_public_Brad,17534,10,0.0005699954400364797,999.722257670811,91.29222899559791,74.955,1325.537,0.0,0,False,16071,719,744,85.65068221176952,False,,,,,
Hog_science_Max,17072,472,0.026903784769721842,148.74718837863168,17.1132075075091,59.5,328.0,0.0,0,False,15608,720,744,-inf,False,,,,,
Hog_services_Joe,17525,19,0.0010829913360693114,28.250783338088446,14.278742348120623,4.0680000000000005,102.047,0.0,0,False,16061,720,744,88.72573196062348,False,,,,,
Hog_services_Marshall,17515,29,0.0016529867761057911,79.30331453040252,22.832901454960577,28.9125,161.586,0.0,0,False,16051,720,744,87.06021049771334,False,,,,,
Hog_warehouse_Porsha,17541,3,0.0001709986320109439,11.61346268741805,10.681021539689505,0.066,45.07100000000001,0.0,0,False,16077,720,744,91.88756751768642,False,,,,,
Hog_warehouse_Rosanna,17399,145,0.008264933880528956,21.042019886200357,6.636086541248736,6.938,52.587,0.0,0,False,15935,720,744,86.8694020387667,False,,,,,
Lamb_assembly_Alden,17452,92,0.005243958048335613,1.2398549564519827,1.2175235759196135,0.0001,14.1,0.0,0,False,15988,720,744,92.0502778823035,False,,,,,
Lamb_assembly_Bertie,17526,18,0.0010259917920656635,73.85997707406138,70.90805978992849,0.0077,404.6,0.0,0,False,16062,720,744,92.13869250299595,False,,,,,
Lamb_assembly_Cesar,17498,46,0.0026219790241678066,10.189040404617671,11.981182811165475,0.0007,56.0,0.0,0,False,16034,720,744,93.6618504359552,False,,,,,
Lamb_assembly_Corliss,17498,46,0.0026219790241678066,9.019070768087781,10.976481129701527,0.0003,39.9,0.0,0,False,16034,720,744,93.97040745003824,False,,,,,
Lamb_assembly_Delilah,17498,46,0.0026219790241678066,6.455026100125729,11.253671972977305,0.0002,48.8,0.0,0,False,16034,720,744,97.91815740506556,False,,,,,
Lamb_assembly_Dillon,17542,2,0.00011399908800729594,22.20730934329039,23.729053260842328,0.0038,125.1,0.0,0,False,16080,720,742,92.98021179670091,False,,,,,
Lamb_assembly_Dorathy,17472,72,0.004103967168262654,2.159110863095238,2.542914964770309,0.0002,26.85,0.0,0,False,16008,720,744,93.58696389656976,False,,,,,
Lamb_assembly_Dudley,10012,7532,0.42932056543547653,22.090623232121455,16.095123353320947,0.0155,109.2,0.0,0,False,10012,0,0,-inf,False,,,,,
Lamb_assembly_Ethel,9331,8213,0.4681372549019608,36.24694160325796,23.935527787518353,0.0495,106.2,0.0,0,False,9331,0,0,-inf,False,,,,,
Lamb_assembly_Eugenia,11429,6115,0.3485522115823073,6.4303718698048815,4.570825195957491,0.0049,24.3,0.0,0,False,11429,0,0,-inf,False,,,,,
Lamb_assembly_Isa,17454,90,0.005129958960328317,1.7799778446201444,1.730149732624125,0.0001,11.173,0.0,0,False,15990,720,744,91.9822499390387,False,,,,,
Lamb_assembly_Jerry,15222,2322,0.1323529411764706,2.2868067993693337,3.280761441613432,0.0001,27.4,0.0,0,False,13758,720,744,-inf,False,,,,,
Lamb_assembly_Kurt,15281,2263,0.12898996808025537,1.5581114194097245,1.5215709087902827,0.0001,10.9,0.0,0,False,13817,720,744,-inf,False,,,,,
Lamb_assembly_Louis,16967,577,0.03288873689010488,16.401101237696707,16.41232249943972,0.009,104.95,0.0,0,False,15527,716,724,-inf,False,,,,,
Lamb_assembly_Nicole,14727,2817,0.16056771545827633,1.7039575948937322,1.8890879877176288,0.0001,10.4,0.0,0,False,13263,720,744,-inf,False,,,,,
Lamb_assembly_Ossie,17496,48,0.0027359781121751026,3.687272970964792,4.588032873508842,0.0005,27.07,0.0,0,False,16032,720,744,94.1680081537171,False,,,,,
Lamb_assembly_Queen,11525,6019,0.3430802553579571,1.2278761735357917,1.1032573560174903,0.0004,10.5,0.0,0,False,11525,0,0,-inf,False,,,,,
Lamb_assembly_Rosa,17544,0,0.0,110.97477220132241,203.08010549823987,0.0038,965.15,0.0,0,False,16080,720,744,98.72474807583924,False,,,,,
Lamb_assembly_Steven,17521,23,0.0013109895120839033,3.5815921693967243,4.174921085370836,0.0001,23.439,0.0,0,False,16057,720,744,93.66379556533079,False,,,,,
Lamb_assembly_Tasha,17521,23,0.0013109895120839033,9.130394452371439,12.173275277080501,0.0012,40.6,0.0,0,False,16057,720,744,94.92086091882724,False,,,,,
Lamb_assembly_Tawana,16446,1098,0.06258549931600547,4.34171685516235,3.2705569981950537,0.0003,19.7,0.0,0,False,14982,720,744,-inf,False,,,,,
Lamb_assembly_Theresa,16442,1102,0.06281349749202006,2.8679824169809027,2.7530021049429627,0.0001,12.8,0.0,0,False,14978,720,744,-inf,False,,,,,
Lamb_assembly_Walter,17493,51,0.0029069767441860465,2.7795651689247123,4.17367245954505,0.0001,20.2,0.0,0,False,16029,720,744,96.08725059330378,False,,,,,
Lamb_assembly_Zita,11436,6108,0.3481532147742818,0.4232097936341378,0.8992171943072889,0.0001,5.3,0.0,0,False,9972,720,744,-inf,False,,,,,
Lamb_education_Aldo,13985,3559,0.20286137710898314,1.851440915266357,2.6251266850213213,0.0001,11.7,0.0,0,False,12521,720,744,-inf,False,,,,,
Lamb_education_Alina,10092,7452,0.42476060191518467,5.67824179548157,5.546785640264802,0.0034,27.7,0.0,0,False,10092,0,0,-inf,False,,,,,
Lamb_education_Antonio,17529,15,0.0008549931600547196,38.858830503736655,37.81821469239985,0.0053,186.83,0.0,0,False,16080,705,744,92.24785497877016,False,,,,,
Lamb_education_Augustine,17498,46,0.0026219790241678066,5.478751840210311,8.45335721323159,0.0003,42.3,0.0,0,False,16034,720,744,96.41469272180379,False,,,,,
Lamb_education_Bert,16445,1099,0.06264249886000912,6.298925430221953,6.708003534439167,0.0028,31.5,0.0,0,False,14981,720,744,-inf,False,,,,,
Lamb_education_Bettye,17476,68,0.003875968992248062,8.772205624856946,11.565750560359456,0.0001,57.82,0.0,0,False,16012,720,744,94.65584768589405,False,,,,,
Lamb_education_Camille,10304,7240,0.4126766985864113,37.78167629076088,31.56305861443307,0.0242,134.2,0.0,0,False,10304,0,0,-inf,False,,,,,
Lamb_education_Carlton,16422,1122,0.06395348837209303,12.089198812568506,12.112848777429813,0.0018,64.5,0.0,0,False,14958,720,744,-inf,False,,,,,
Lamb_education_Chet,16444,1100,0.06269949840401277,2.3654795730965708,2.6088279991243883,0.0001,16.4,0.0,0,False,14980,720,744,-inf,False,,,,,
Lamb_education_Daniel,17474,70,0.003989968080255358,7.830476816985235,7.630411321627412,0.0025,40.021,0.0,0,False,16010,720,744,92.0689799679836,False,,,,,
Lamb_education_Darrel,17529,15,0.0008549931600547196,41.64778109989161,42.237975893495744,0.0074,192.73,0.0,0,False,16080,705,744,92.55498364650512,False,,,,,
Lamb_education_Debby,16446,1098,0.06258549931600547,8.878449045360576,12.651813461985626,0.0002,71.6,0.0,0,False,14982,720,744,-inf,False,,,,,
Lamb_education_Dolly,16419,1125,0.06412448700410396,4.692188318411596,6.422728545882837,0.0002,36.6,0.0,0,False,14955,720,744,-inf,False,,,,,
Lamb_education_Domitila,17530,14,0.0007979936160510716,56.04436981745579,53.9384229208664,0.0093,239.6,0.0,0,False,16080,706,744,92.17029721728692,False,,,,,
Lamb_education_Dwayne,17498,46,0.0026219790241678066,6.068376363012917,5.888049230546838,0.0019,29.84,0.0,0,False,16034,720,744,92.11981217255538,False,,,,,
Lamb_education_Ellen,16446,1098,0.06258549931600547,5.150657740484008,6.087455713245909,0.0002,30.6,0.0,0,False,14982,720,744,-inf,False,,,,,
Lamb_education_Emery,17529,15,0.0008549931600547196,39.2307293513606,38.37159562997609,0.0055,214.5,0.0,0,False,16065,720,744,92.28445409081712,False,,,,,
Lamb_education_Emilie,16422,1122,0.06395348837209303,4.910567147728656,4.80628972093119,0.0019,22.5,0.0,0,False,14958,720,744,-inf,False,,,,,
Lamb_education_Eula,17544,0,0.0,1.5993828773369811,4.768392836700505,0.0001,54.6,0.0,0,False,16080,720,744,100.0,False,,,,,
Lamb_education_Faith,16445,1099,0.06264249886000912,8.085976929157798,8.401261230302866,0.0028,53.2,0.0,0,False,14981,720,744,-inf,False,,,,,
Lamb_education_Felicia,16421,1123,0.06401048791609668,4.601902770842215,4.622969177061601,0.0004,27.8,0.0,0,False,14957,720,744,-inf,False,,,,,
Lamb_education_Felipe,16966,578,0.03294573643410853,28.183649569727695,27.60876699730617,0.0027,163.5,0.0,0,False,15516,706,744,-inf,False,,,,,
Lamb_education_Fred,16445,1099,0.06264249886000912,8.808566299787168,8.162728561041979,0.0043,44.5,0.0,0,False,14981,720,744,-inf,False,,,,,
